16,32,3,128,128
32,32,3,128,128
16,64,3,128,128
32,64,3,128,128
64,64,3,128,128
16,128,3,128,128
32,128,3,128,128
64,128,3,128,128
128,128,3,128,128
16,128,3,128,128
32,256,3,128,128
64,256,3,128,128
128,256,3,128,128
256,256,3,128,128
16,512,3,128,128
32,512,3,128,128
64,512,3,128,128
128,512,3,128,128
256,512,3,128,128
512,512,3,128,128
16,16,5,128,128
16,32,5,128,128
32,32,5,128,128
16,64,5,128,128
32,64,5,128,128
64,64,5,128,128
16,128,5,128,128
32,128,5,128,128
64,128,5,128,128
128,128,5,128,128
16,128,5,128,128
32,256,5,128,128
64,256,5,128,128
128,256,5,128,128
256,256,5,128,128
16,512,5,128,128
32,512,5,128,128
64,512,5,128,128
128,512,5,128,128
256,512,5,128,128
512,512,5,128,128
16,16,7,128,128
16,32,7,128,128
32,32,7,128,128
16,64,7,128,128
32,64,7,128,128
64,64,7,128,128
16,128,7,128,128
32,128,7,128,128
64,128,7,128,128
128,128,7,128,128
16,128,7,128,128
32,256,7,128,128
64,256,7,128,128
128,256,7,128,128
256,256,7,128,128
16,512,7,128,128
32,512,7,128,128
64,512,7,128,128
128,512,7,128,128
256,512,7,128,128
512,512,7,128,128
16,16,1,256,128
16,32,1,256,128
32,32,1,256,128
16,64,1,256,128
32,64,1,256,128
64,64,1,256,128
16,128,1,256,128
32,128,1,256,128
64,128,1,256,128
128,128,1,256,128
16,128,1,256,128
32,256,1,256,128
64,256,1,256,128
128,256,1,256,128
256,256,1,256,128
16,512,1,256,128
32,512,1,256,128
64,512,1,256,128
128,512,1,256,128
256,512,1,256,128
512,512,1,256,128
16,16,3,256,128
16,32,3,256,128
32,32,3,256,128
16,64,3,256,128
32,64,3,256,128
64,64,3,256,128
16,128,3,256,128
32,128,3,256,128
64,128,3,256,128
128,128,3,256,128
16,128,3,256,128
32,256,3,256,128
64,256,3,256,128
128,256,3,256,128
256,256,3,256,128
16,512,3,256,128
32,512,3,256,128
64,512,3,256,128
128,512,3,256,128
256,512,3,256,128
512,512,3,256,128
16,16,5,256,128
16,32,5,256,128
32,32,5,256,128
16,64,5,256,128
32,64,5,256,128
64,64,5,256,128
16,128,5,256,128
32,128,5,256,128
64,128,5,256,128
128,128,5,256,128
16,128,5,256,128
32,256,5,256,128
64,256,5,256,128
128,256,5,256,128
256,256,5,256,128
16,512,5,256,128
32,512,5,256,128
64,512,5,256,128
128,512,5,256,128
256,512,5,256,128
512,512,5,256,128
16,16,7,256,128
16,32,7,256,128
32,32,7,256,128
16,64,7,256,128
32,64,7,256,128
64,64,7,256,128
16,128,7,256,128
32,128,7,256,128
64,128,7,256,128
128,128,7,256,128
16,128,7,256,128
32,256,7,256,128
64,256,7,256,128
128,256,7,256,128
256,256,7,256,128
16,512,7,256,128
32,512,7,256,128
64,512,7,256,128
128,512,7,256,128
256,512,7,256,128
512,512,7,256,128
16,16,1,512,128
16,32,1,512,128
32,32,1,512,128
16,64,1,512,128
32,64,1,512,128
64,64,1,512,128
16,128,1,512,128
32,128,1,512,128
64,128,1,512,128
128,128,1,512,128
16,128,1,512,128
32,256,1,512,128
64,256,1,512,128
128,256,1,512,128
256,256,1,512,128
16,512,1,512,128
32,512,1,512,128
64,512,1,512,128
128,512,1,512,128
256,512,1,512,128
512,512,1,512,128
16,16,3,512,128
16,32,3,512,128
32,32,3,512,128
16,64,3,512,128
32,64,3,512,128
64,64,3,512,128
16,128,3,512,128
32,128,3,512,128
64,128,3,512,128
128,128,3,512,128
16,128,3,512,128
32,256,3,512,128
64,256,3,512,128
128,256,3,512,128
256,256,3,512,128
16,512,3,512,128
32,512,3,512,128
64,512,3,512,128
128,512,3,512,128
256,512,3,512,128
512,512,3,512,128
16,16,5,512,128
16,32,5,512,128
32,32,5,512,128
16,64,5,512,128
32,64,5,512,128
64,64,5,512,128
16,128,5,512,128
32,128,5,512,128
64,128,5,512,128
128,128,5,512,128
16,128,5,512,128
32,256,5,512,128
64,256,5,512,128
128,256,5,512,128
256,256,5,512,128
16,512,5,512,128
32,512,5,512,128
64,512,5,512,128
128,512,5,512,128
256,512,5,512,128
512,512,5,512,128
16,16,7,512,128
16,32,7,512,128
32,32,7,512,128
16,64,7,512,128
32,64,7,512,128
64,64,7,512,128
16,128,7,512,128
32,128,7,512,128
64,128,7,512,128
128,128,7,512,128
16,128,7,512,128
32,256,7,512,128
64,256,7,512,128
128,256,7,512,128
256,256,7,512,128
16,512,7,512,128
32,512,7,512,128
64,512,7,512,128
128,512,7,512,128
256,512,7,512,128
512,512,7,512,128
16,16,1,1024,128
16,32,1,1024,128
32,32,1,1024,128
16,64,1,1024,128
32,64,1,1024,128
64,64,1,1024,128
16,128,1,1024,128
32,128,1,1024,128
64,128,1,1024,128
128,128,1,1024,128
16,128,1,1024,128
32,256,1,1024,128
64,256,1,1024,128
128,256,1,1024,128
256,256,1,1024,128
16,512,1,1024,128
32,512,1,1024,128
64,512,1,1024,128
128,512,1,1024,128
256,512,1,1024,128
512,512,1,1024,128
16,16,3,1024,128
16,32,3,1024,128
32,32,3,1024,128
16,64,3,1024,128
32,64,3,1024,128
64,64,3,1024,128
16,128,3,1024,128
32,128,3,1024,128
64,128,3,1024,128
128,128,3,1024,128
16,128,3,1024,128
32,256,3,1024,128
64,256,3,1024,128
128,256,3,1024,128
256,256,3,1024,128
16,512,3,1024,128
32,512,3,1024,128
64,512,3,1024,128
128,512,3,1024,128
256,512,3,1024,128
512,512,3,1024,128
16,16,5,1024,128
16,32,5,1024,128
32,32,5,1024,128
16,64,5,1024,128
32,64,5,1024,128
64,64,5,1024,128
16,128,5,1024,128
32,128,5,1024,128
64,128,5,1024,128
128,128,5,1024,128
16,128,5,1024,128
32,256,5,1024,128
64,256,5,1024,128
128,256,5,1024,128
256,256,5,1024,128
16,512,5,1024,128
32,512,5,1024,128
64,512,5,1024,128
128,512,5,1024,128
256,512,5,1024,128
512,512,5,1024,128
16,16,7,1024,128
16,32,7,1024,128
32,32,7,1024,128
16,64,7,1024,128
32,64,7,1024,128
64,64,7,1024,128
16,128,7,1024,128
32,128,7,1024,128
64,128,7,1024,128
128,128,7,1024,128
16,128,7,1024,128
32,256,7,1024,128
64,256,7,1024,128
128,256,7,1024,128
256,256,7,1024,128
16,512,7,1024,128
32,512,7,1024,128
64,512,7,1024,128
128,512,7,1024,128
256,512,7,1024,128
512,512,7,1024,128
16,16,1,2048,128
16,32,1,2048,128
32,32,1,2048,128
16,64,1,2048,128
32,64,1,2048,128
64,64,1,2048,128
16,128,1,2048,128
32,128,1,2048,128
64,128,1,2048,128
128,128,1,2048,128
16,128,1,2048,128
32,256,1,2048,128
64,256,1,2048,128
128,256,1,2048,128
256,256,1,2048,128
16,512,1,2048,128
32,512,1,2048,128
64,512,1,2048,128
128,512,1,2048,128
256,512,1,2048,128
512,512,1,2048,128
16,16,3,2048,128
16,32,3,2048,128
32,32,3,2048,128
16,64,3,2048,128
32,64,3,2048,128
64,64,3,2048,128
16,128,3,2048,128
32,128,3,2048,128
64,128,3,2048,128
128,128,3,2048,128
16,128,3,2048,128
32,256,3,2048,128
64,256,3,2048,128
128,256,3,2048,128
256,256,3,2048,128
16,512,3,2048,128
32,512,3,2048,128
64,512,3,2048,128
128,512,3,2048,128
256,512,3,2048,128
512,512,3,2048,128
16,16,5,2048,128
16,32,5,2048,128
32,32,5,2048,128
16,64,5,2048,128
32,64,5,2048,128
64,64,5,2048,128
16,128,5,2048,128
32,128,5,2048,128
64,128,5,2048,128
128,128,5,2048,128
16,128,5,2048,128
32,256,5,2048,128
64,256,5,2048,128
128,256,5,2048,128
256,256,5,2048,128
16,512,5,2048,128
32,512,5,2048,128
64,512,5,2048,128
128,512,5,2048,128
256,512,5,2048,128
512,512,5,2048,128
16,16,7,2048,128
16,32,7,2048,128
32,32,7,2048,128
16,64,7,2048,128
32,64,7,2048,128
64,64,7,2048,128
16,128,7,2048,128
32,128,7,2048,128
64,128,7,2048,128
128,128,7,2048,128
16,128,7,2048,128
32,256,7,2048,128
64,256,7,2048,128
128,256,7,2048,128
256,256,7,2048,128
16,512,7,2048,128
32,512,7,2048,128
64,512,7,2048,128
128,512,7,2048,128
256,512,7,2048,128
512,512,7,2048,128
16,16,1,32,256
16,32,1,32,256
32,32,1,32,256
16,64,1,32,256
32,64,1,32,256
64,64,1,32,256
16,128,1,32,256
32,128,1,32,256
64,128,1,32,256
128,128,1,32,256
16,128,1,32,256
32,256,1,32,256
64,256,1,32,256
128,256,1,32,256
256,256,1,32,256
16,512,1,32,256
32,512,1,32,256
64,512,1,32,256
128,512,1,32,256
256,512,1,32,256
512,512,1,32,256
16,16,3,32,256
16,32,3,32,256
32,32,3,32,256
16,64,3,32,256
32,64,3,32,256
64,64,3,32,256
16,128,3,32,256
32,128,3,32,256
64,128,3,32,256
128,128,3,32,256
16,128,3,32,256
32,256,3,32,256
64,256,3,32,256
128,256,3,32,256
256,256,3,32,256
16,512,3,32,256
32,512,3,32,256
64,512,3,32,256
128,512,3,32,256
256,512,3,32,256
512,512,3,32,256
16,16,5,32,256
16,32,5,32,256
32,32,5,32,256
16,64,5,32,256
32,64,5,32,256
64,64,5,32,256
16,128,5,32,256
32,128,5,32,256
64,128,5,32,256
128,128,5,32,256
16,128,5,32,256
32,256,5,32,256
64,256,5,32,256
128,256,5,32,256
256,256,5,32,256
16,512,5,32,256
32,512,5,32,256
64,512,5,32,256
128,512,5,32,256
256,512,5,32,256
512,512,5,32,256
16,16,7,32,256
16,32,7,32,256
32,32,7,32,256
16,64,7,32,256
32,64,7,32,256
64,64,7,32,256
16,128,7,32,256
32,128,7,32,256
64,128,7,32,256
128,128,7,32,256
16,128,7,32,256
32,256,7,32,256
64,256,7,32,256
128,256,7,32,256
256,256,7,32,256
16,512,7,32,256
32,512,7,32,256
64,512,7,32,256
128,512,7,32,256
256,512,7,32,256
512,512,7,32,256
16,16,1,64,256
16,32,1,64,256
32,32,1,64,256
16,64,1,64,256
32,64,1,64,256
64,64,1,64,256
16,128,1,64,256
32,128,1,64,256
64,128,1,64,256
128,128,1,64,256
16,128,1,64,256
32,256,1,64,256
64,256,1,64,256
128,256,1,64,256
256,256,1,64,256
16,512,1,64,256
32,512,1,64,256
64,512,1,64,256
128,512,1,64,256
256,512,1,64,256
512,512,1,64,256
16,16,3,64,256
16,32,3,64,256
32,32,3,64,256
16,64,3,64,256
32,64,3,64,256
64,64,3,64,256
16,128,3,64,256
32,128,3,64,256
64,128,3,64,256
128,128,3,64,256
16,128,3,64,256
32,256,3,64,256
64,256,3,64,256
128,256,3,64,256
256,256,3,64,256
16,512,3,64,256
32,512,3,64,256
64,512,3,64,256
128,512,3,64,256
256,512,3,64,256
512,512,3,64,256
16,16,5,64,256
16,32,5,64,256
32,32,5,64,256
16,64,5,64,256
32,64,5,64,256
64,64,5,64,256
16,128,5,64,256
32,128,5,64,256
64,128,5,64,256
128,128,5,64,256
16,128,5,64,256
32,256,5,64,256
64,256,5,64,256
128,256,5,64,256
256,256,5,64,256
16,512,5,64,256
32,512,5,64,256
64,512,5,64,256
128,512,5,64,256
256,512,5,64,256
512,512,5,64,256
16,16,7,64,256
16,32,7,64,256
32,32,7,64,256
16,64,7,64,256
32,64,7,64,256
64,64,7,64,256
16,128,7,64,256
32,128,7,64,256
64,128,7,64,256
128,128,7,64,256
16,128,7,64,256
32,256,7,64,256
64,256,7,64,256
128,256,7,64,256
256,256,7,64,256
16,512,7,64,256
32,512,7,64,256
64,512,7,64,256
128,512,7,64,256
256,512,7,64,256
512,512,7,64,256
16,16,1,128,256
16,32,1,128,256
32,32,1,128,256
16,64,1,128,256
32,64,1,128,256
64,64,1,128,256
16,128,1,128,256
32,128,1,128,256
64,128,1,128,256
128,128,1,128,256
16,128,1,128,256
32,256,1,128,256
64,256,1,128,256
128,256,1,128,256
256,256,1,128,256
16,512,1,128,256
32,512,1,128,256
64,512,1,128,256
128,512,1,128,256
256,512,1,128,256
512,512,1,128,256
16,16,3,128,256
16,32,3,128,256
32,32,3,128,256
16,64,3,128,256
32,64,3,128,256
64,64,3,128,256
16,128,3,128,256
32,128,3,128,256
64,128,3,128,256
128,128,3,128,256
16,128,3,128,256
32,256,3,128,256
64,256,3,128,256
128,256,3,128,256
256,256,3,128,256
16,512,3,128,256
32,512,3,128,256
64,512,3,128,256
128,512,3,128,256
256,512,3,128,256
512,512,3,128,256
16,16,5,128,256
16,32,5,128,256
32,32,5,128,256
16,64,5,128,256
32,64,5,128,256
64,64,5,128,256
16,128,5,128,256
32,128,5,128,256
64,128,5,128,256
128,128,5,128,256
16,128,5,128,256
32,256,5,128,256
64,256,5,128,256
128,256,5,128,256
256,256,5,128,256
16,512,5,128,256
32,512,5,128,256
64,512,5,128,256
128,512,5,128,256
256,512,5,128,256
512,512,5,128,256
16,16,7,128,256
16,32,7,128,256
32,32,7,128,256
16,64,7,128,256
32,64,7,128,256
64,64,7,128,256
16,128,7,128,256
32,128,7,128,256
64,128,7,128,256
128,128,7,128,256
16,128,7,128,256
32,256,7,128,256
64,256,7,128,256
128,256,7,128,256
256,256,7,128,256
16,512,7,128,256
32,512,7,128,256
64,512,7,128,256
128,512,7,128,256
256,512,7,128,256
512,512,7,128,256
16,16,1,256,256
16,32,1,256,256
32,32,1,256,256
16,64,1,256,256
32,64,1,256,256
64,64,1,256,256
16,128,1,256,256
32,128,1,256,256
64,128,1,256,256
128,128,1,256,256
16,128,1,256,256
32,256,1,256,256
64,256,1,256,256
128,256,1,256,256
256,256,1,256,256
16,512,1,256,256
32,512,1,256,256
64,512,1,256,256
128,512,1,256,256
256,512,1,256,256
512,512,1,256,256
16,16,3,256,256
16,32,3,256,256
32,32,3,256,256
16,64,3,256,256
32,64,3,256,256
64,64,3,256,256
16,128,3,256,256
32,128,3,256,256
64,128,3,256,256
128,128,3,256,256
16,128,3,256,256
32,256,3,256,256
64,256,3,256,256
128,256,3,256,256
256,256,3,256,256
16,512,3,256,256
32,512,3,256,256
64,512,3,256,256
128,512,3,256,256
256,512,3,256,256
512,512,3,256,256
16,16,5,256,256
16,32,5,256,256
32,32,5,256,256
16,64,5,256,256
32,64,5,256,256
64,64,5,256,256
16,128,5,256,256
32,128,5,256,256
64,128,5,256,256
128,128,5,256,256
16,128,5,256,256
32,256,5,256,256
64,256,5,256,256
128,256,5,256,256
256,256,5,256,256
16,512,5,256,256
32,512,5,256,256
64,512,5,256,256
128,512,5,256,256
256,512,5,256,256
512,512,5,256,256
16,16,7,256,256
16,32,7,256,256
32,32,7,256,256
16,64,7,256,256
32,64,7,256,256
64,64,7,256,256
16,128,7,256,256
32,128,7,256,256
64,128,7,256,256
128,128,7,256,256
16,128,7,256,256
32,256,7,256,256
64,256,7,256,256
128,256,7,256,256
256,256,7,256,256
16,512,7,256,256
32,512,7,256,256
64,512,7,256,256
128,512,7,256,256
256,512,7,256,256
512,512,7,256,256
16,16,1,512,256
16,32,1,512,256
32,32,1,512,256
16,64,1,512,256
32,64,1,512,256
64,64,1,512,256
16,128,1,512,256
32,128,1,512,256
64,128,1,512,256
128,128,1,512,256
16,128,1,512,256
32,256,1,512,256
64,256,1,512,256
128,256,1,512,256
256,256,1,512,256
16,512,1,512,256
32,512,1,512,256
64,512,1,512,256
128,512,1,512,256
256,512,1,512,256
512,512,1,512,256
16,16,3,512,256
16,32,3,512,256
32,32,3,512,256
16,64,3,512,256
32,64,3,512,256
64,64,3,512,256
16,128,3,512,256
32,128,3,512,256
64,128,3,512,256
128,128,3,512,256
16,128,3,512,256
32,256,3,512,256
64,256,3,512,256
128,256,3,512,256
256,256,3,512,256
16,512,3,512,256
32,512,3,512,256
64,512,3,512,256
128,512,3,512,256
256,512,3,512,256
512,512,3,512,256
16,16,5,512,256
16,32,5,512,256
32,32,5,512,256
16,64,5,512,256
32,64,5,512,256
64,64,5,512,256
16,128,5,512,256
32,128,5,512,256
64,128,5,512,256
128,128,5,512,256
16,128,5,512,256
32,256,5,512,256
64,256,5,512,256
128,256,5,512,256
256,256,5,512,256
16,512,5,512,256
32,512,5,512,256
64,512,5,512,256
128,512,5,512,256
256,512,5,512,256
512,512,5,512,256
16,16,7,512,256
16,32,7,512,256
32,32,7,512,256
16,64,7,512,256
32,64,7,512,256
64,64,7,512,256
16,128,7,512,256
32,128,7,512,256
64,128,7,512,256
128,128,7,512,256
16,128,7,512,256
32,256,7,512,256
64,256,7,512,256
128,256,7,512,256
256,256,7,512,256
16,512,7,512,256
32,512,7,512,256
64,512,7,512,256
128,512,7,512,256
256,512,7,512,256
512,512,7,512,256
16,16,1,1024,256
16,32,1,1024,256
32,32,1,1024,256
16,64,1,1024,256
32,64,1,1024,256
64,64,1,1024,256
16,128,1,1024,256
32,128,1,1024,256
64,128,1,1024,256
128,128,1,1024,256
16,128,1,1024,256
32,256,1,1024,256
64,256,1,1024,256
128,256,1,1024,256
256,256,1,1024,256
16,512,1,1024,256
32,512,1,1024,256
64,512,1,1024,256
128,512,1,1024,256
256,512,1,1024,256
512,512,1,1024,256
16,16,3,1024,256
16,32,3,1024,256
32,32,3,1024,256
16,64,3,1024,256
32,64,3,1024,256
64,64,3,1024,256
16,128,3,1024,256
32,128,3,1024,256
64,128,3,1024,256
128,128,3,1024,256
16,128,3,1024,256
32,256,3,1024,256
64,256,3,1024,256
128,256,3,1024,256
256,256,3,1024,256
16,512,3,1024,256
32,512,3,1024,256
64,512,3,1024,256
128,512,3,1024,256
256,512,3,1024,256
512,512,3,1024,256
16,16,5,1024,256
16,32,5,1024,256
32,32,5,1024,256
16,64,5,1024,256
32,64,5,1024,256
64,64,5,1024,256
16,128,5,1024,256
32,128,5,1024,256
64,128,5,1024,256
128,128,5,1024,256
16,128,5,1024,256
32,256,5,1024,256
64,256,5,1024,256
128,256,5,1024,256
256,256,5,1024,256
16,512,5,1024,256
32,512,5,1024,256
64,512,5,1024,256
128,512,5,1024,256
256,512,5,1024,256
512,512,5,1024,256
16,16,7,1024,256
16,32,7,1024,256
32,32,7,1024,256
16,64,7,1024,256
32,64,7,1024,256
64,64,7,1024,256
16,128,7,1024,256
32,128,7,1024,256
64,128,7,1024,256
128,128,7,1024,256
16,128,7,1024,256
32,256,7,1024,256
64,256,7,1024,256
128,256,7,1024,256
256,256,7,1024,256
16,512,7,1024,256
32,512,7,1024,256
64,512,7,1024,256
128,512,7,1024,256
256,512,7,1024,256
512,512,7,1024,256
16,16,1,2048,256
16,32,1,2048,256
32,32,1,2048,256
16,64,1,2048,256
32,64,1,2048,256
64,64,1,2048,256
16,128,1,2048,256
32,128,1,2048,256
64,128,1,2048,256
128,128,1,2048,256
16,128,1,2048,256
32,256,1,2048,256
64,256,1,2048,256
128,256,1,2048,256
256,256,1,2048,256
16,512,1,2048,256
32,512,1,2048,256
64,512,1,2048,256
128,512,1,2048,256
256,512,1,2048,256
512,512,1,2048,256
16,16,3,2048,256
16,32,3,2048,256
32,32,3,2048,256
16,64,3,2048,256
32,64,3,2048,256
64,64,3,2048,256
16,128,3,2048,256
32,128,3,2048,256
64,128,3,2048,256
128,128,3,2048,256
16,128,3,2048,256
32,256,3,2048,256
64,256,3,2048,256
128,256,3,2048,256
256,256,3,2048,256
16,512,3,2048,256
32,512,3,2048,256
64,512,3,2048,256
128,512,3,2048,256
256,512,3,2048,256
512,512,3,2048,256
16,16,5,2048,256
16,32,5,2048,256
32,32,5,2048,256
16,64,5,2048,256
32,64,5,2048,256
64,64,5,2048,256
16,128,5,2048,256
32,128,5,2048,256
64,128,5,2048,256
128,128,5,2048,256
16,128,5,2048,256
32,256,5,2048,256
64,256,5,2048,256
128,256,5,2048,256
256,256,5,2048,256
16,512,5,2048,256
32,512,5,2048,256
64,512,5,2048,256
128,512,5,2048,256
256,512,5,2048,256
512,512,5,2048,256
16,16,7,2048,256
16,32,7,2048,256
32,32,7,2048,256
16,64,7,2048,256
32,64,7,2048,256
64,64,7,2048,256
16,128,7,2048,256
32,128,7,2048,256
64,128,7,2048,256
128,128,7,2048,256
16,128,7,2048,256
32,256,7,2048,256
64,256,7,2048,256
128,256,7,2048,256
256,256,7,2048,256
16,512,7,2048,256
32,512,7,2048,256
64,512,7,2048,256
128,512,7,2048,256
256,512,7,2048,256
512,512,7,2048,256
16,16,1,32,512
16,32,1,32,512
32,32,1,32,512
16,64,1,32,512
32,64,1,32,512
64,64,1,32,512
16,128,1,32,512
32,128,1,32,512
64,128,1,32,512
128,128,1,32,512
16,128,1,32,512
32,256,1,32,512
64,256,1,32,512
128,256,1,32,512
256,256,1,32,512
16,512,1,32,512
32,512,1,32,512
64,512,1,32,512
128,512,1,32,512
256,512,1,32,512
512,512,1,32,512
16,16,3,32,512
16,32,3,32,512
32,32,3,32,512
16,64,3,32,512
32,64,3,32,512
64,64,3,32,512
16,128,3,32,512
32,128,3,32,512
64,128,3,32,512
128,128,3,32,512
16,128,3,32,512
32,256,3,32,512
64,256,3,32,512
128,256,3,32,512
256,256,3,32,512
16,512,3,32,512
32,512,3,32,512
64,512,3,32,512
128,512,3,32,512
256,512,3,32,512
512,512,3,32,512
16,16,5,32,512
16,32,5,32,512
32,32,5,32,512
16,64,5,32,512
32,64,5,32,512
64,64,5,32,512
16,128,5,32,512
32,128,5,32,512
64,128,5,32,512
128,128,5,32,512
16,128,5,32,512
32,256,5,32,512
64,256,5,32,512
128,256,5,32,512
256,256,5,32,512
16,512,5,32,512
32,512,5,32,512
64,512,5,32,512
128,512,5,32,512
256,512,5,32,512
512,512,5,32,512
16,16,7,32,512
16,32,7,32,512
32,32,7,32,512
16,64,7,32,512
32,64,7,32,512
64,64,7,32,512
16,128,7,32,512
32,128,7,32,512
64,128,7,32,512
128,128,7,32,512
16,128,7,32,512
32,256,7,32,512
64,256,7,32,512
128,256,7,32,512
256,256,7,32,512
16,512,7,32,512
32,512,7,32,512
64,512,7,32,512
128,512,7,32,512
256,512,7,32,512
512,512,7,32,512
16,16,1,64,512
16,32,1,64,512
32,32,1,64,512
16,64,1,64,512
32,64,1,64,512
64,64,1,64,512
16,128,1,64,512
32,128,1,64,512
64,128,1,64,512
128,128,1,64,512
16,128,1,64,512
32,256,1,64,512
64,256,1,64,512
128,256,1,64,512
256,256,1,64,512
16,512,1,64,512
32,512,1,64,512
64,512,1,64,512
128,512,1,64,512
256,512,1,64,512
512,512,1,64,512
16,16,3,64,512
16,32,3,64,512
32,32,3,64,512
16,64,3,64,512
32,64,3,64,512
64,64,3,64,512
16,128,3,64,512
32,128,3,64,512
64,128,3,64,512
128,128,3,64,512
16,128,3,64,512
32,256,3,64,512
64,256,3,64,512
128,256,3,64,512
256,256,3,64,512
16,512,3,64,512
32,512,3,64,512
64,512,3,64,512
128,512,3,64,512
256,512,3,64,512
512,512,3,64,512
16,16,5,64,512
16,32,5,64,512
32,32,5,64,512
16,64,5,64,512
32,64,5,64,512
64,64,5,64,512
16,128,5,64,512
32,128,5,64,512
64,128,5,64,512
128,128,5,64,512
16,128,5,64,512
32,256,5,64,512
64,256,5,64,512
128,256,5,64,512
256,256,5,64,512
16,512,5,64,512
32,512,5,64,512
64,512,5,64,512
128,512,5,64,512
256,512,5,64,512
512,512,5,64,512
16,16,7,64,512
16,32,7,64,512
32,32,7,64,512
16,64,7,64,512
32,64,7,64,512
64,64,7,64,512
16,128,7,64,512
32,128,7,64,512
64,128,7,64,512
128,128,7,64,512
16,128,7,64,512
32,256,7,64,512
64,256,7,64,512
128,256,7,64,512
256,256,7,64,512
16,512,7,64,512
32,512,7,64,512
64,512,7,64,512
128,512,7,64,512
256,512,7,64,512
512,512,7,64,512
16,16,1,128,512
16,32,1,128,512
32,32,1,128,512
16,64,1,128,512
32,64,1,128,512
64,64,1,128,512
16,128,1,128,512
32,128,1,128,512
64,128,1,128,512
128,128,1,128,512
16,128,1,128,512
32,256,1,128,512
64,256,1,128,512
128,256,1,128,512
256,256,1,128,512
16,512,1,128,512
32,512,1,128,512
64,512,1,128,512
128,512,1,128,512
256,512,1,128,512
512,512,1,128,512
16,16,3,128,512
16,32,3,128,512
32,32,3,128,512
16,64,3,128,512
32,64,3,128,512
64,64,3,128,512
16,128,3,128,512
32,128,3,128,512
64,128,3,128,512
128,128,3,128,512
16,128,3,128,512
32,256,3,128,512
64,256,3,128,512
128,256,3,128,512
256,256,3,128,512
16,512,3,128,512
32,512,3,128,512
64,512,3,128,512
128,512,3,128,512
256,512,3,128,512
512,512,3,128,512
16,16,5,128,512
16,32,5,128,512
32,32,5,128,512
16,64,5,128,512
32,64,5,128,512
64,64,5,128,512
16,128,5,128,512
32,128,5,128,512
64,128,5,128,512
128,128,5,128,512
16,128,5,128,512
32,256,5,128,512
64,256,5,128,512
128,256,5,128,512
256,256,5,128,512
16,512,5,128,512
32,512,5,128,512
64,512,5,128,512
128,512,5,128,512
256,512,5,128,512
512,512,5,128,512
16,16,7,128,512
16,32,7,128,512
32,32,7,128,512
16,64,7,128,512
32,64,7,128,512
64,64,7,128,512
16,128,7,128,512
32,128,7,128,512
64,128,7,128,512
128,128,7,128,512
16,128,7,128,512
32,256,7,128,512
64,256,7,128,512
128,256,7,128,512
256,256,7,128,512
16,512,7,128,512
32,512,7,128,512
64,512,7,128,512
128,512,7,128,512
256,512,7,128,512
512,512,7,128,512
16,16,1,256,512
16,32,1,256,512
32,32,1,256,512
16,64,1,256,512
32,64,1,256,512
64,64,1,256,512
16,128,1,256,512
32,128,1,256,512
64,128,1,256,512
128,128,1,256,512
16,128,1,256,512
32,256,1,256,512
64,256,1,256,512
128,256,1,256,512
256,256,1,256,512
16,512,1,256,512
32,512,1,256,512
64,512,1,256,512
128,512,1,256,512
256,512,1,256,512
512,512,1,256,512
16,16,3,256,512
16,32,3,256,512
32,32,3,256,512
16,64,3,256,512
32,64,3,256,512
64,64,3,256,512
16,128,3,256,512
32,128,3,256,512
64,128,3,256,512
128,128,3,256,512
16,128,3,256,512
32,256,3,256,512
64,256,3,256,512
128,256,3,256,512
256,256,3,256,512
16,512,3,256,512
32,512,3,256,512
64,512,3,256,512
128,512,3,256,512
256,512,3,256,512
512,512,3,256,512
16,16,5,256,512
16,32,5,256,512
32,32,5,256,512
16,64,5,256,512
32,64,5,256,512
64,64,5,256,512
16,128,5,256,512
32,128,5,256,512
64,128,5,256,512
128,128,5,256,512
16,128,5,256,512
32,256,5,256,512
64,256,5,256,512
128,256,5,256,512
256,256,5,256,512
16,512,5,256,512
32,512,5,256,512
64,512,5,256,512
128,512,5,256,512
256,512,5,256,512
512,512,5,256,512
16,16,7,256,512
16,32,7,256,512
32,32,7,256,512
16,64,7,256,512
32,64,7,256,512
64,64,7,256,512
16,128,7,256,512
32,128,7,256,512
64,128,7,256,512
128,128,7,256,512
16,128,7,256,512
32,256,7,256,512
64,256,7,256,512
128,256,7,256,512
256,256,7,256,512
16,512,7,256,512
32,512,7,256,512
64,512,7,256,512
128,512,7,256,512
256,512,7,256,512
512,512,7,256,512
16,16,1,512,512
16,32,1,512,512
32,32,1,512,512
16,64,1,512,512
32,64,1,512,512
64,64,1,512,512
16,128,1,512,512
32,128,1,512,512
64,128,1,512,512
128,128,1,512,512
16,128,1,512,512
32,256,1,512,512
64,256,1,512,512
128,256,1,512,512
256,256,1,512,512
16,512,1,512,512
32,512,1,512,512
64,512,1,512,512
128,512,1,512,512
256,512,1,512,512
512,512,1,512,512
16,16,3,512,512
16,32,3,512,512
32,32,3,512,512
16,64,3,512,512
32,64,3,512,512
64,64,3,512,512
16,128,3,512,512
32,128,3,512,512
64,128,3,512,512
128,128,3,512,512
16,128,3,512,512
32,256,3,512,512
64,256,3,512,512
128,256,3,512,512
256,256,3,512,512
16,512,3,512,512
32,512,3,512,512
64,512,3,512,512
128,512,3,512,512
256,512,3,512,512
512,512,3,512,512
16,16,5,512,512
16,32,5,512,512
